display_name,cited_by_count,h_index,works_count,country_code,id,works_api_url
Charles A. Stock,10479.0,51.0,299.0,US,https://openalex.org/A5078801706,https://api.openalex.org/works?filter=author.id:A5078801706
Zhen Zhang,4435.0,37.0,259.0,CN,https://openalex.org/A5072282421,https://api.openalex.org/works?filter=author.id:A5072282421
Guido Schäfer,1520.0,23.0,153.0,NL,https://openalex.org/A5067080233,https://api.openalex.org/works?filter=author.id:A5067080233
Kalle Lyytinen,30650.0,80.0,616.0,US,https://openalex.org/A5046464686,https://api.openalex.org/works?filter=author.id:A5046464686
Yixuan Wang,1054.0,15.0,100.0,CN,https://openalex.org/A5100408464,https://api.openalex.org/works?filter=author.id:A5100408464
D.A.J. Rand,21842.0,69.0,407.0,GB,https://openalex.org/A5012032003,https://api.openalex.org/works?filter=author.id:A5012032003
Kostadin Damevski,1131.0,18.0,98.0,US,https://openalex.org/A5073349866,https://api.openalex.org/works?filter=author.id:A5073349866
Ronald Fagin,30305.0,76.0,240.0,US,https://openalex.org/A5027117465,https://api.openalex.org/works?filter=author.id:A5027117465
Kira Radinsky,2406.0,24.0,95.0,IL,https://openalex.org/A5029708595,https://api.openalex.org/works?filter=author.id:A5029708595
Jill Powell,299.0,11.0,235.0,US,https://openalex.org/A5062531734,https://api.openalex.org/works?filter=author.id:A5062531734
Gretchen Helmke,5881.0,22.0,93.0,US,https://openalex.org/A5017128365,https://api.openalex.org/works?filter=author.id:A5017128365
Peter H. Thrall,14925.0,66.0,217.0,AU,https://openalex.org/A5072594301,https://api.openalex.org/works?filter=author.id:A5072594301
Saifuddin Ahmed,2024.0,21.0,89.0,SG,https://openalex.org/A5042133242,https://api.openalex.org/works?filter=author.id:A5042133242
Luca Rossi,3825.0,26.0,216.0,DK,https://openalex.org/A5069257022,https://api.openalex.org/works?filter=author.id:A5069257022
Lace Padilla,1552.0,20.0,81.0,MX,https://openalex.org/A5029417016,https://api.openalex.org/works?filter=author.id:A5029417016
John Vines,4411.0,33.0,199.0,GB,https://openalex.org/A5053470577,https://api.openalex.org/works?filter=author.id:A5053470577
Yuhua Yao,1103.0,21.0,70.0,CA,https://openalex.org/A5100389458,https://api.openalex.org/works?filter=author.id:A5100389458
Shaojie Qiao,2709.0,28.0,196.0,CN,https://openalex.org/A5074090518,https://api.openalex.org/works?filter=author.id:A5074090518
Rachel Carey,3106.0,25.0,60.0,GB,https://openalex.org/A5101841217,https://api.openalex.org/works?filter=author.id:A5101841217
David S. Kaufer,2588.0,26.0,136.0,US,https://openalex.org/A5013022885,https://api.openalex.org/works?filter=author.id:A5013022885
Rodrigo Araneda,570.0,13.0,48.0,CL,https://openalex.org/A5080907943,https://api.openalex.org/works?filter=author.id:A5080907943
Hiroshi Ito,2959.0,19.0,127.0,JP,https://openalex.org/A5027079991,https://api.openalex.org/works?filter=author.id:A5027079991
David Darmon,264.0,10.0,39.0,US,https://openalex.org/A5019847029,https://api.openalex.org/works?filter=author.id:A5019847029
Kevin Bryan,630.0,16.0,85.0,ID,https://openalex.org/A5013723731,https://api.openalex.org/works?filter=author.id:A5013723731
John Ternovski,418.0,8.0,36.0,US,https://openalex.org/A5003402328,https://api.openalex.org/works?filter=author.id:A5003402328
Justin F. Rousseau,849.0,15.0,82.0,US,https://openalex.org/A5026263464,https://api.openalex.org/works?filter=author.id:A5026263464
Anastasia Visheratina,489.0,11.0,30.0,US,https://openalex.org/A5034588765,https://api.openalex.org/works?filter=author.id:A5034588765
Heath Brown,411.0,11.0,68.0,US,https://openalex.org/A5046047168,https://api.openalex.org/works?filter=author.id:A5046047168
Robert Pavia,239.0,7.0,28.0,US,https://openalex.org/A5000982895,https://api.openalex.org/works?filter=author.id:A5000982895
Andrew K. Carlson,3188.0,15.0,67.0,US,https://openalex.org/A5016698223,https://api.openalex.org/works?filter=author.id:A5016698223
Pei-Yu Chi,715.0,13.0,25.0,US,https://openalex.org/A5019085006,https://api.openalex.org/works?filter=author.id:A5019085006
Kathleen Custers,659.0,14.0,39.0,BE,https://openalex.org/A5056173029,https://api.openalex.org/works?filter=author.id:A5056173029
Isabelle Freiling,804.0,10.0,29.0,US,https://openalex.org/A5005003544,https://api.openalex.org/works?filter=author.id:A5005003544
Conglei Shi,1213.0,14.0,25.0,,https://openalex.org/A5075947472,https://api.openalex.org/works?filter=author.id:A5075947472
Kanika Narang,192.0,7.0,29.0,IN,https://openalex.org/A5053549246,https://api.openalex.org/works?filter=author.id:A5053549246
Lina Altoaimy,313.0,9.0,18.0,SA,https://openalex.org/A5035332763,https://api.openalex.org/works?filter=author.id:A5035332763
Triana L. Ortiz,709.0,12.0,28.0,CA,https://openalex.org/A5073808637,https://api.openalex.org/works?filter=author.id:A5073808637
Alvin Grissom,449.0,6.0,17.0,US,https://openalex.org/A5088386242,https://api.openalex.org/works?filter=author.id:A5088386242
Henning Cordes,79.0,5.0,23.0,DE,https://openalex.org/A5017990607,https://api.openalex.org/works?filter=author.id:A5017990607
Orly Bareket,514.0,9.0,14.0,IL,https://openalex.org/A5068324037,https://api.openalex.org/works?filter=author.id:A5068324037
Jad Sassine,347.0,6.0,19.0,US,https://openalex.org/A5048848652,https://api.openalex.org/works?filter=author.id:A5048848652
Tom Baker,194.0,4.0,10.0,GB,https://openalex.org/A5112264696,https://api.openalex.org/works?filter=author.id:A5112264696
Ephraim Zimmer,89.0,5.0,17.0,DE,https://openalex.org/A5027327665,https://api.openalex.org/works?filter=author.id:A5027327665
Yoonchan Choi,87.0,3.0,5.0,KR,https://openalex.org/A5047387491,https://api.openalex.org/works?filter=author.id:A5047387491
Lili Dworkin,193.0,4.0,15.0,US,https://openalex.org/A5038356922,https://api.openalex.org/works?filter=author.id:A5038356922
A. Giridhar,1105.0,7.0,12.0,US,https://openalex.org/A5089790757,https://api.openalex.org/works?filter=author.id:A5089790757
Jonathan Ferri,45.0,4.0,5.0,US,https://openalex.org/A5005671755,https://api.openalex.org/works?filter=author.id:A5005671755
Shono Takaku,14.0,1.0,1.0,JP,https://openalex.org/A5059378540,https://api.openalex.org/works?filter=author.id:A5059378540
Gianluca Esposito,7609.0,45.0,666.0,IT,https://openalex.org/A5047982506,https://api.openalex.org/works?filter=author.id:A5047982506
Ricard V. Solé,24483.0,79.0,591.0,US,https://openalex.org/A5046878011,https://api.openalex.org/works?filter=author.id:A5046878011
Megan Othus,9642.0,52.0,465.0,US,https://openalex.org/A5028772063,https://api.openalex.org/works?filter=author.id:A5028772063
Mary Lou Smith,19288.0,58.0,401.0,GB,https://openalex.org/A5028764986,https://api.openalex.org/works?filter=author.id:A5028764986
Katy Börner,12284.0,46.0,368.0,US,https://openalex.org/A5068784452,https://api.openalex.org/works?filter=author.id:A5068784452
Anja S. Göritz,7812.0,44.0,277.0,DE,https://openalex.org/A5034860526,https://api.openalex.org/works?filter=author.id:A5034860526
Meeyoung Cha,14966.0,41.0,260.0,DE,https://openalex.org/A5061810530,https://api.openalex.org/works?filter=author.id:A5061810530
Claudio J. Tessone,4654.0,31.0,250.0,CH,https://openalex.org/A5020270223,https://api.openalex.org/works?filter=author.id:A5020270223
Netta Weinstein,10846.0,44.0,230.0,GB,https://openalex.org/A5036387798,https://api.openalex.org/works?filter=author.id:A5036387798
Martin W. Bloem,9716.0,49.0,180.0,NL,https://openalex.org/A5009047696,https://api.openalex.org/works?filter=author.id:A5009047696
Leah Findlater,8661.0,43.0,163.0,US,https://openalex.org/A5031744461,https://api.openalex.org/works?filter=author.id:A5031744461
John F. Soechting,11294.0,56.0,156.0,US,https://openalex.org/A5113651895,https://api.openalex.org/works?filter=author.id:A5113651895
Xiaodong Feng,807.0,17.0,102.0,CN,https://openalex.org/A5041569530,https://api.openalex.org/works?filter=author.id:A5041569530
Tim Jones,5501.0,27.0,99.0,GB,https://openalex.org/A5022620048,https://api.openalex.org/works?filter=author.id:A5022620048
Kyoko Ohashi,3032.0,25.0,96.0,US,https://openalex.org/A5023375145,https://api.openalex.org/works?filter=author.id:A5023375145
Lawrence M. Fagan,1948.0,24.0,88.0,US,https://openalex.org/A5067008062,https://api.openalex.org/works?filter=author.id:A5067008062
Ralph Erber,3843.0,22.0,84.0,US,https://openalex.org/A5109910625,https://api.openalex.org/works?filter=author.id:A5109910625
Yanyan Xu,1245.0,19.0,79.0,CN,https://openalex.org/A5100704962,https://api.openalex.org/works?filter=author.id:A5100704962
Shayan Doroudi,1206.0,13.0,57.0,US,https://openalex.org/A5064001395,https://api.openalex.org/works?filter=author.id:A5064001395
Sridhar Rajagopalan,9660.0,29.0,52.0,US,https://openalex.org/A5104023644,https://api.openalex.org/works?filter=author.id:A5104023644
Bogang Jun,451.0,8.0,49.0,KR,https://openalex.org/A5007458424,https://api.openalex.org/works?filter=author.id:A5007458424
Jeffrey C. Zemla,530.0,11.0,49.0,US,https://openalex.org/A5038468405,https://api.openalex.org/works?filter=author.id:A5038468405
Chuang Yang,215.0,7.0,43.0,CN,https://openalex.org/A5077254624,https://api.openalex.org/works?filter=author.id:A5077254624
Nicolás Della Penna,848.0,12.0,36.0,US,https://openalex.org/A5067958090,https://api.openalex.org/works?filter=author.id:A5067958090
Trevor Tompson,988.0,10.0,13.0,US,https://openalex.org/A5109226126,https://api.openalex.org/works?filter=author.id:A5109226126
Iryna Gurevych,26426.0,69.0,897.0,DE,https://openalex.org/A5027450194,https://api.openalex.org/works?filter=author.id:A5027450194
Michael C. Fu,10926.0,52.0,617.0,US,https://openalex.org/A5000889975,https://api.openalex.org/works?filter=author.id:A5000889975
Howard Jay Siegel,12150.0,50.0,552.0,KR,https://openalex.org/A5071577167,https://api.openalex.org/works?filter=author.id:A5071577167
Suzanne Bakken,16627.0,64.0,549.0,US,https://openalex.org/A5038579832,https://api.openalex.org/works?filter=author.id:A5038579832
Eric D. Caine,22658.0,77.0,337.0,US,https://openalex.org/A5111876732,https://api.openalex.org/works?filter=author.id:A5111876732
Fabrizio Silvestri,5214.0,39.0,303.0,IT,https://openalex.org/A5044165871,https://api.openalex.org/works?filter=author.id:A5044165871
Ladislau Bölöni,5247.0,28.0,241.0,US,https://openalex.org/A5042166639,https://api.openalex.org/works?filter=author.id:A5042166639
Martín Cadeiras,1434.0,22.0,232.0,US,https://openalex.org/A5059163885,https://api.openalex.org/works?filter=author.id:A5059163885
Niels Bjørn‐Andersen,2477.0,24.0,187.0,DK,https://openalex.org/A5011200846,https://api.openalex.org/works?filter=author.id:A5011200846
Eleni Linos,5865.0,39.0,175.0,US,https://openalex.org/A5078439923,https://api.openalex.org/works?filter=author.id:A5078439923
Li Su,4042.0,26.0,151.0,CN,https://openalex.org/A5101527758,https://api.openalex.org/works?filter=author.id:A5101527758
Matti Siekkinen,2617.0,29.0,143.0,FI,https://openalex.org/A5043930285,https://api.openalex.org/works?filter=author.id:A5043930285
Soumitra Pathare,4538.0,30.0,125.0,IN,https://openalex.org/A5048744714,https://api.openalex.org/works?filter=author.id:A5048744714
Yan Zhao,2465.0,27.0,108.0,CN,https://openalex.org/A5101842555,https://api.openalex.org/works?filter=author.id:A5101842555
Ajay Vinzé,1463.0,19.0,102.0,US,https://openalex.org/A5027389283,https://api.openalex.org/works?filter=author.id:A5027389283
Masaya Yoshida,1560.0,18.0,79.0,ES,https://openalex.org/A5100981294,https://api.openalex.org/works?filter=author.id:A5100981294
Yingxi Zhao,21018.0,16.0,57.0,GB,https://openalex.org/A5032892466,https://api.openalex.org/works?filter=author.id:A5032892466
Alberto Rossi,430.0,12.0,39.0,IT,https://openalex.org/A5011763169,https://api.openalex.org/works?filter=author.id:A5011763169
Ganchao Liu,599.0,12.0,25.0,CN,https://openalex.org/A5074321312,https://api.openalex.org/works?filter=author.id:A5074321312
J.P. Newsome,1335.0,7.0,21.0,US,https://openalex.org/A5114182284,https://api.openalex.org/works?filter=author.id:A5114182284
Johann Gaebler,58.0,4.0,14.0,US,https://openalex.org/A5061766273,https://api.openalex.org/works?filter=author.id:A5061766273
Yunhao Zhang,1615.0,5.0,9.0,CN,https://openalex.org/A5053847761,https://api.openalex.org/works?filter=author.id:A5053847761
Poornima Prabhu,69.0,3.0,5.0,IN,https://openalex.org/A5066764516,https://api.openalex.org/works?filter=author.id:A5066764516
Timothy P. Novikoff,60.0,2.0,3.0,US,https://openalex.org/A5020837990,https://api.openalex.org/works?filter=author.id:A5020837990
Kristen E. Bialik,73.0,2.0,3.0,US,https://openalex.org/A5082129834,https://api.openalex.org/works?filter=author.id:A5082129834
Lise Getoor,20874.0,67.0,411.0,US,https://openalex.org/A5086169451,https://api.openalex.org/works?filter=author.id:A5086169451
Xuezhi Wang,10325.0,38.0,367.0,AU,https://openalex.org/A5024842018,https://api.openalex.org/works?filter=author.id:A5024842018
Gunnar Karlsson,6818.0,38.0,350.0,SE,https://openalex.org/A5030202496,https://api.openalex.org/works?filter=author.id:A5030202496
Charles ReVelle,17217.0,63.0,231.0,US,https://openalex.org/A5026514464,https://api.openalex.org/works?filter=author.id:A5026514464
Olivier Sigaud,3434.0,30.0,212.0,FR,https://openalex.org/A5042850624,https://api.openalex.org/works?filter=author.id:A5042850624
Arpita Ghosh,4206.0,31.0,182.0,GB,https://openalex.org/A5100607328,https://api.openalex.org/works?filter=author.id:A5100607328
Wang Wei,574.0,8.0,129.0,CN,https://openalex.org/A5054395332,https://api.openalex.org/works?filter=author.id:A5054395332
Nikolaos Mavridis,2766.0,24.0,106.0,US,https://openalex.org/A5000536361,https://api.openalex.org/works?filter=author.id:A5000536361
Dan Friedman,763.0,10.0,89.0,US,https://openalex.org/A5102164378,https://api.openalex.org/works?filter=author.id:A5102164378
Alessandro Checco,908.0,18.0,65.0,IT,https://openalex.org/A5021006031,https://api.openalex.org/works?filter=author.id:A5021006031
Yi Mao,663.0,14.0,63.0,CN,https://openalex.org/A5101656987,https://api.openalex.org/works?filter=author.id:A5101656987
Nishith Pathak,555.0,10.0,43.0,IN,https://openalex.org/A5103148486,https://api.openalex.org/works?filter=author.id:A5103148486
Jiaying Liu,511.0,12.0,38.0,US,https://openalex.org/A5057365719,https://api.openalex.org/works?filter=author.id:A5057365719
Karen Schelleman‐Offermans,606.0,12.0,38.0,NL,https://openalex.org/A5085776816,https://api.openalex.org/works?filter=author.id:A5085776816
Ashwin Paranjape,850.0,12.0,34.0,US,https://openalex.org/A5067264969,https://api.openalex.org/works?filter=author.id:A5067264969
Pierre Cizeau,3287.0,14.0,33.0,FR,https://openalex.org/A5075079405,https://api.openalex.org/works?filter=author.id:A5075079405
Cigdem Turan,424.0,9.0,24.0,DE,https://openalex.org/A5014107463,https://api.openalex.org/works?filter=author.id:A5014107463
Kate Rich,56.0,4.0,15.0,US,https://openalex.org/A5022993444,https://api.openalex.org/works?filter=author.id:A5022993444
Bowen Jia,156.0,6.0,13.0,HK,https://openalex.org/A5059978010,https://api.openalex.org/works?filter=author.id:A5059978010
Ram Sundaresh,94.0,4.0,10.0,US,https://openalex.org/A5035736295,https://api.openalex.org/works?filter=author.id:A5035736295
Alexandra Gubin,978.0,4.0,9.0,US,https://openalex.org/A5056524678,https://api.openalex.org/works?filter=author.id:A5056524678
Vincent Chen,101.0,2.0,4.0,US,https://openalex.org/A5038230353,https://api.openalex.org/works?filter=author.id:A5038230353
David J.J. Yang,67.0,1.0,3.0,US,https://openalex.org/A5088326468,https://api.openalex.org/works?filter=author.id:A5088326468
Tsunoda Takaaki,17.0,1.0,2.0,JP,https://openalex.org/A5064141024,https://api.openalex.org/works?filter=author.id:A5064141024
Doo Cheol KIM,56.0,1.0,2.0,US,https://openalex.org/A5075847557,https://api.openalex.org/works?filter=author.id:A5075847557
Honggang Zhang,10528.0,48.0,548.0,CN,https://openalex.org/A5100626780,https://api.openalex.org/works?filter=author.id:A5100626780
Richard Feinn,10713.0,45.0,327.0,US,https://openalex.org/A5061586410,https://api.openalex.org/works?filter=author.id:A5061586410
Joanna M. Rankin,5108.0,38.0,223.0,US,https://openalex.org/A5034172400,https://api.openalex.org/works?filter=author.id:A5034172400
Bradley Schmerl,7539.0,39.0,195.0,US,https://openalex.org/A5057348711,https://api.openalex.org/works?filter=author.id:A5057348711
Fang Jia,1575.0,24.0,189.0,CN,https://openalex.org/A5009427324,https://api.openalex.org/works?filter=author.id:A5009427324
Keith Hart,7592.0,27.0,165.0,NO,https://openalex.org/A5060826510,https://api.openalex.org/works?filter=author.id:A5060826510
Andrea Hildebrandt,3258.0,28.0,157.0,DE,https://openalex.org/A5028412677,https://api.openalex.org/works?filter=author.id:A5028412677
Paul Dagum,4360.0,35.0,118.0,US,https://openalex.org/A5019251758,https://api.openalex.org/works?filter=author.id:A5019251758
June A. Flora,5212.0,38.0,113.0,US,https://openalex.org/A5109593357,https://api.openalex.org/works?filter=author.id:A5109593357
