id,publication_year,cited_by_count,author_ids
https://openalex.org/W2886256382,2018,76,"['https://openalex.org/A5101884415', 'https://openalex.org/A5002597222', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2033607923,2015,75,"['https://openalex.org/A5034682188', 'https://openalex.org/A5002597222', 'https://openalex.org/A5021346979']"
https://openalex.org/W2892124085,2018,75,"['https://openalex.org/A5066147862', 'https://openalex.org/A5083629950']"
https://openalex.org/W2110327121,2013,72,['https://openalex.org/A5050101991']
https://openalex.org/W2166707840,2015,68,"['https://openalex.org/A5103810699', 'https://openalex.org/A5021346979']"
https://openalex.org/W4303112844,2018,65,"['https://openalex.org/A5040957572', 'https://openalex.org/A5064470161', 'https://openalex.org/A5069037107', 'https://openalex.org/A5071422618']"
https://openalex.org/W3098101451,2020,59,"['https://openalex.org/A5090663249', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W3043051987,2020,57,"['https://openalex.org/A5086090230', 'https://openalex.org/A5100746333', 'https://openalex.org/A5083709063', 'https://openalex.org/A5073512584', 'https://openalex.org/A5005187812', 'https://openalex.org/A5100772102', 'https://openalex.org/A5100341672', 'https://openalex.org/A5086654710']"
https://openalex.org/W3209179682,2021,53,"['https://openalex.org/A5101912513', 'https://openalex.org/A5112411994', 'https://openalex.org/A5004951756', 'https://openalex.org/A5100348273', 'https://openalex.org/A5101975372', 'https://openalex.org/A5034695183']"
https://openalex.org/W4235991331,2021,46,"['https://openalex.org/A5084502036', 'https://openalex.org/A5005129420', 'https://openalex.org/A5063557800', 'https://openalex.org/A5101965763', 'https://openalex.org/A5017393131', 'https://openalex.org/A5080265907']"
https://openalex.org/W3175797936,2021,40,"['https://openalex.org/A5063557800', 'https://openalex.org/A5037596712', 'https://openalex.org/A5015319797', 'https://openalex.org/A5101446790']"
https://openalex.org/W3042669477,2022,31,"['https://openalex.org/A5089504371', 'https://openalex.org/A5077658835', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979', 'https://openalex.org/A5056583184', 'https://openalex.org/A5010924288']"
https://openalex.org/W2045998703,2005,115,"['https://openalex.org/A5016839456', 'https://openalex.org/A5021346979', 'https://openalex.org/A5038050803']"
https://openalex.org/W2171887548,2002,107,"['https://openalex.org/A5033160020', 'https://openalex.org/A5031033430', 'https://openalex.org/A5021346979']"
https://openalex.org/W2090814001,2009,81,"['https://openalex.org/A5050101991', 'https://openalex.org/A5072184476', 'https://openalex.org/A5031018451']"
https://openalex.org/W2168826931,2012,73,['https://openalex.org/A5050101991']
https://openalex.org/W1675524870,2016,59,"['https://openalex.org/A5025745021', 'https://openalex.org/A5021812568', 'https://openalex.org/A5022698727', 'https://openalex.org/A5071813608', 'https://openalex.org/A5022414281', 'https://openalex.org/A5111567842']"
https://openalex.org/W2623449954,2017,58,"['https://openalex.org/A5071091495', 'https://openalex.org/A5082005747', 'https://openalex.org/A5049547394', 'https://openalex.org/A5101912513']"
https://openalex.org/W1964521983,2013,57,"['https://openalex.org/A5078699564', 'https://openalex.org/A5031461158', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2104071108,2013,56,"['https://openalex.org/A5057573097', 'https://openalex.org/A5102832863', 'https://openalex.org/A5071422618']"
https://openalex.org/W2231075378,2016,51,"['https://openalex.org/A5055770757', 'https://openalex.org/A5050101991', 'https://openalex.org/A5103149670']"
https://openalex.org/W3101106205,2016,51,"['https://openalex.org/A5052161832', 'https://openalex.org/A5082742221', 'https://openalex.org/A5050099046', 'https://openalex.org/A5021346979']"
https://openalex.org/W3106441967,2018,51,"['https://openalex.org/A5012787401', 'https://openalex.org/A5058941074', 'https://openalex.org/A5017095669', 'https://openalex.org/A5025745021', 'https://openalex.org/A5009232244']"
https://openalex.org/W3021927925,2020,43,"['https://openalex.org/A5077142904', 'https://openalex.org/A5019655566', 'https://openalex.org/A5063557800', 'https://openalex.org/A5084044470', 'https://openalex.org/A5080265907', 'https://openalex.org/A5085054435']"
https://openalex.org/W3100572972,2020,40,"['https://openalex.org/A5010287399', 'https://openalex.org/A5012787401', 'https://openalex.org/A5009232244', 'https://openalex.org/A5040094074', 'https://openalex.org/A5025745021']"
https://openalex.org/W3193487442,2021,38,"['https://openalex.org/A5057537114', 'https://openalex.org/A5057711793', 'https://openalex.org/A5009114285']"
https://openalex.org/W3196844966,2021,35,"['https://openalex.org/A5049547394', 'https://openalex.org/A5101912513']"
https://openalex.org/W3111149875,2021,32,"['https://openalex.org/A5025683130', 'https://openalex.org/A5090038371', 'https://openalex.org/A5026380797', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979', 'https://openalex.org/A5048471401', 'https://openalex.org/A5011148802', 'https://openalex.org/A5053938061']"
https://openalex.org/W4212947065,2022,25,"['https://openalex.org/A5021501103', 'https://openalex.org/A5026721037', 'https://openalex.org/A5054913386', 'https://openalex.org/A5112992954', 'https://openalex.org/A5076651767', 'https://openalex.org/A5063557800', 'https://openalex.org/A5076732230', 'https://openalex.org/A5110578651', 'https://openalex.org/A5075345326', 'https://openalex.org/A5041499491', 'https://openalex.org/A5090247844', 'https://openalex.org/A5020533147', 'https://openalex.org/A5056499434']"
https://openalex.org/W2904991071,2022,23,"['https://openalex.org/A5041638381', 'https://openalex.org/A5064470161', 'https://openalex.org/A5058284930', 'https://openalex.org/A5071422618']"
https://openalex.org/W3214365005,2022,23,"['https://openalex.org/A5106073123', 'https://openalex.org/A5050656871', 'https://openalex.org/A5025745021', 'https://openalex.org/A5108688680', 'https://openalex.org/A5090575602', 'https://openalex.org/A5040965331', 'https://openalex.org/A5109067519']"
https://openalex.org/W4224441305,2022,23,"['https://openalex.org/A5104007174', 'https://openalex.org/A5066733214']"
https://openalex.org/W2067617674,2000,91,"['https://openalex.org/A5021346979', 'https://openalex.org/A5079441600', 'https://openalex.org/A5031033430']"
https://openalex.org/W1996482998,1996,85,"['https://openalex.org/A5021346979', 'https://openalex.org/A5004299489']"
https://openalex.org/W2001834587,2003,84,['https://openalex.org/A5021346979']
https://openalex.org/W2078896301,2006,80,"['https://openalex.org/A5075220413', 'https://openalex.org/A5021346979', 'https://openalex.org/A5071429825', 'https://openalex.org/A5007548920', 'https://openalex.org/A5046546654']"
https://openalex.org/W2159762689,2004,75,['https://openalex.org/A5021346979']
https://openalex.org/W2012078722,2007,70,"['https://openalex.org/A5009779130', 'https://openalex.org/A5021346979']"
https://openalex.org/W2102783506,2011,58,"['https://openalex.org/A5050709026', 'https://openalex.org/A5025920509', 'https://openalex.org/A5054429343', 'https://openalex.org/A5079825006']"
https://openalex.org/W2150704034,2010,58,"['https://openalex.org/A5058121043', 'https://openalex.org/A5008929927', 'https://openalex.org/A5057537114', 'https://openalex.org/A5047936376', 'https://openalex.org/A5074677059', 'https://openalex.org/A5070050328', 'https://openalex.org/A5100357514', 'https://openalex.org/A5004588741']"
https://openalex.org/W4249261887,2012,57,"['https://openalex.org/A5029499294', 'https://openalex.org/A5066733214']"
https://openalex.org/W2181182827,2013,52,"['https://openalex.org/A5026382684', 'https://openalex.org/A5063557800', 'https://openalex.org/A5033656008']"
https://openalex.org/W2131440803,2014,50,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618']"
https://openalex.org/W3164832180,2015,49,"['https://openalex.org/A5056583184', 'https://openalex.org/A5004318489', 'https://openalex.org/A5065682719', 'https://openalex.org/A5082461253', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2347010348,2016,46,"['https://openalex.org/A5050099046', 'https://openalex.org/A5056583184', 'https://openalex.org/A5034406723', 'https://openalex.org/A5072673753', 'https://openalex.org/A5007374520', 'https://openalex.org/A5078699564', 'https://openalex.org/A5011228873', 'https://openalex.org/A5078240493', 'https://openalex.org/A5100768857', 'https://openalex.org/A5039841997', 'https://openalex.org/A5063837575', 'https://openalex.org/A5085573794', 'https://openalex.org/A5077072350', 'https://openalex.org/A5060686764', 'https://openalex.org/A5081241112', 'https://openalex.org/A5054721267', 'https://openalex.org/A5046782003', 'https://openalex.org/A5072805620', 'https://openalex.org/A5004298293', 'https://openalex.org/A5108081911', 'https://openalex.org/A5073180325', 'https://openalex.org/A5081928534', 'https://openalex.org/A5033571707', 'https://openalex.org/A5004318489', 'https://openalex.org/A5031461158', 'https://openalex.org/A5103810699', 'https://openalex.org/A5003566354', 'https://openalex.org/A5013149362', 'https://openalex.org/A5021346979']"
https://openalex.org/W2462256240,2016,46,"['https://openalex.org/A5014269339', 'https://openalex.org/A5006752368', 'https://openalex.org/A5050101991', 'https://openalex.org/A5021340448']"
https://openalex.org/W3103008885,2017,46,"['https://openalex.org/A5084413160', 'https://openalex.org/A5068497573', 'https://openalex.org/A5025745021', 'https://openalex.org/A5079517520', 'https://openalex.org/A5052965447']"
https://openalex.org/W2883052088,2018,45,"['https://openalex.org/A5050709026', 'https://openalex.org/A5071992024', 'https://openalex.org/A5001597021', 'https://openalex.org/A5016320043', 'https://openalex.org/A5019186947']"
https://openalex.org/W2795069772,2018,44,"['https://openalex.org/A5056583184', 'https://openalex.org/A5054079559', 'https://openalex.org/A5008277325', 'https://openalex.org/A5021346979']"
https://openalex.org/W2358000107,2016,43,"['https://openalex.org/A5020104747', 'https://openalex.org/A5049634383', 'https://openalex.org/A5074698656', 'https://openalex.org/A5071422618']"
https://openalex.org/W2777453510,2017,43,"['https://openalex.org/A5049547394', 'https://openalex.org/A5082005747', 'https://openalex.org/A5101912513', 'https://openalex.org/A5001435573']"
https://openalex.org/W4312233396,2018,43,"['https://openalex.org/A5063557800', 'https://openalex.org/A5023313904']"
https://openalex.org/W2808704453,2018,41,"['https://openalex.org/A5050101991', 'https://openalex.org/A5042133242', 'https://openalex.org/A5010511810', 'https://openalex.org/A5091554009', 'https://openalex.org/A5081505300']"
https://openalex.org/W3042328364,2020,38,"['https://openalex.org/A5028392704', 'https://openalex.org/A5054574752', 'https://openalex.org/A5021346979', 'https://openalex.org/A5078721850']"
https://openalex.org/W3157210270,2021,29,"['https://openalex.org/A5039997297', 'https://openalex.org/A5063520476', 'https://openalex.org/A5021346979', 'https://openalex.org/A5026825784']"
https://openalex.org/W4205398663,2021,29,"['https://openalex.org/A5005129420', 'https://openalex.org/A5063557800', 'https://openalex.org/A5084502036', 'https://openalex.org/A5101965763', 'https://openalex.org/A5002039248', 'https://openalex.org/A5002057021', 'https://openalex.org/A5038733991', 'https://openalex.org/A5051095196', 'https://openalex.org/A5080265907', 'https://openalex.org/A5017393131']"
https://openalex.org/W4210634388,2022,18,"['https://openalex.org/A5052645068', 'https://openalex.org/A5063557800', 'https://openalex.org/A5061017602', 'https://openalex.org/A5060019444', 'https://openalex.org/A5029882049']"
https://openalex.org/W4361192925,2023,11,"['https://openalex.org/A5103280211', 'https://openalex.org/A5066733214']"
https://openalex.org/W4389430740,2023,11,"['https://openalex.org/A5045150068', 'https://openalex.org/A5056879660', 'https://openalex.org/A5077819335', 'https://openalex.org/A5054713542', 'https://openalex.org/A5082886367', 'https://openalex.org/A5063813317', 'https://openalex.org/A5087265421', 'https://openalex.org/A5085413565', 'https://openalex.org/A5067570776', 'https://openalex.org/A5063557800', 'https://openalex.org/A5014870107']"
https://openalex.org/W160262995,2003,70,"['https://openalex.org/A5038050803', 'https://openalex.org/A5021346979']"
https://openalex.org/W2049977253,1995,69,"['https://openalex.org/A5010904023', 'https://openalex.org/A5021346979', 'https://openalex.org/A5004299489']"
https://openalex.org/W2098061481,2001,69,"['https://openalex.org/A5009779130', 'https://openalex.org/A5021346979']"
https://openalex.org/W2118555520,2008,54,"['https://openalex.org/A5011271066', 'https://openalex.org/A5029222386', 'https://openalex.org/A5021346979', 'https://openalex.org/A5003087402']"
https://openalex.org/W1604000141,2013,43,"['https://openalex.org/A5021812568', 'https://openalex.org/A5022698727', 'https://openalex.org/A5025745021']"
https://openalex.org/W2963373717,2014,41,"['https://openalex.org/A5069037107', 'https://openalex.org/A5044130443', 'https://openalex.org/A5064470161', 'https://openalex.org/A5071422618']"
https://openalex.org/W4300391517,2013,41,"['https://openalex.org/A5078699564', 'https://openalex.org/A5031461158', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2593130617,2017,38,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5074129504', 'https://openalex.org/A5030571651', 'https://openalex.org/A5071422618']"
https://openalex.org/W2964320510,2014,38,"['https://openalex.org/A5103810699', 'https://openalex.org/A5021346979', 'https://openalex.org/A5059236838']"
https://openalex.org/W1692260253,2014,36,['https://openalex.org/A5050101991']
https://openalex.org/W2364057241,2016,36,"['https://openalex.org/A5025977681', 'https://openalex.org/A5078699564', 'https://openalex.org/A5077270335', 'https://openalex.org/A5071422618', 'https://openalex.org/A5049634383']"
https://openalex.org/W1778568565,2014,35,"['https://openalex.org/A5025977681', 'https://openalex.org/A5058284930', 'https://openalex.org/A5007861811', 'https://openalex.org/A5008417409', 'https://openalex.org/A5071422618']"
https://openalex.org/W2279094787,2018,34,"['https://openalex.org/A5103810699', 'https://openalex.org/A5079596102', 'https://openalex.org/A5031799782', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2962391265,2019,33,"['https://openalex.org/A5086654710', 'https://openalex.org/A5036175049', 'https://openalex.org/A5109382161', 'https://openalex.org/A5003673968', 'https://openalex.org/A5019182426', 'https://openalex.org/A5100889918', 'https://openalex.org/A5022710168']"
https://openalex.org/W2994187984,2017,33,"['https://openalex.org/A5101537420', 'https://openalex.org/A5025977681', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618']"
https://openalex.org/W3100121584,2016,32,"['https://openalex.org/A5069498415', 'https://openalex.org/A5074129504', 'https://openalex.org/A5006478741', 'https://openalex.org/A5016952117', 'https://openalex.org/A5071422618']"
https://openalex.org/W3040262250,2020,27,"['https://openalex.org/A5103904513', 'https://openalex.org/A5057944399', 'https://openalex.org/A5000384930', 'https://openalex.org/A5074007788', 'https://openalex.org/A5089294221', 'https://openalex.org/A5053886962', 'https://openalex.org/A5001960715', 'https://openalex.org/A5033429631', 'https://openalex.org/A5101861870', 'https://openalex.org/A5012176291', 'https://openalex.org/A5050709026']"
https://openalex.org/W1548951657,2021,23,"['https://openalex.org/A5041136131', 'https://openalex.org/A5016952117', 'https://openalex.org/A5079144308', 'https://openalex.org/A5071422618', 'https://openalex.org/A5062807811']"
https://openalex.org/W4225710946,2022,17,"['https://openalex.org/A5057711793', 'https://openalex.org/A5057537114']"
https://openalex.org/W4288725455,2022,17,"['https://openalex.org/A5057711793', 'https://openalex.org/A5057537114']"
https://openalex.org/W4205331912,2022,16,"['https://openalex.org/A5109374788', 'https://openalex.org/A5103262696', 'https://openalex.org/A5066733214']"
https://openalex.org/W4224326952,2022,16,"['https://openalex.org/A5024066633', 'https://openalex.org/A5084458456']"
https://openalex.org/W1555999627,1999,63,"['https://openalex.org/A5021346979', 'https://openalex.org/A5065862033']"
https://openalex.org/W1679844312,2002,60,"['https://openalex.org/A5038050803', 'https://openalex.org/A5021346979']"
https://openalex.org/W2148327337,2007,45,"['https://openalex.org/A5071422618', 'https://openalex.org/A5101998685', 'https://openalex.org/A5007649650', 'https://openalex.org/A5103244761', 'https://openalex.org/A5079349226']"
https://openalex.org/W2056580848,2011,38,"['https://openalex.org/A5071220716', 'https://openalex.org/A5075149019', 'https://openalex.org/A5071422618']"
https://openalex.org/W2114722863,2010,38,"['https://openalex.org/A5050101991', 'https://openalex.org/A5086956585', 'https://openalex.org/A5112436157']"
https://openalex.org/W2064428941,2012,36,"['https://openalex.org/A5101882945', 'https://openalex.org/A5025772345', 'https://openalex.org/A5101787543', 'https://openalex.org/A5024042163', 'https://openalex.org/A5059248331', 'https://openalex.org/A5083444172', 'https://openalex.org/A5021346979']"
https://openalex.org/W1594182567,2014,33,"['https://openalex.org/A5069037107', 'https://openalex.org/A5044130443', 'https://openalex.org/A5064470161', 'https://openalex.org/A5071422618']"
https://openalex.org/W2147313400,2012,33,"['https://openalex.org/A5050709026', 'https://openalex.org/A5025920509', 'https://openalex.org/A5054429343', 'https://openalex.org/A5079825006']"
https://openalex.org/W1549887604,2015,31,"['https://openalex.org/A5054316864', 'https://openalex.org/A5044130443', 'https://openalex.org/A5058284930', 'https://openalex.org/A5071422618']"
https://openalex.org/W2254431041,2015,31,"['https://openalex.org/A5057537114', 'https://openalex.org/A5101680347', 'https://openalex.org/A5100748744', 'https://openalex.org/A5014963346', 'https://openalex.org/A5003765405']"
https://openalex.org/W2196635810,2016,30,"['https://openalex.org/A5100372601', 'https://openalex.org/A5077046319', 'https://openalex.org/A5006225383', 'https://openalex.org/A5025745021']"
https://openalex.org/W3104271200,2016,30,"['https://openalex.org/A5074129504', 'https://openalex.org/A5044130443', 'https://openalex.org/A5076202690', 'https://openalex.org/A5084891661', 'https://openalex.org/A5071422618']"
https://openalex.org/W2739369631,2017,29,"['https://openalex.org/A5069728012', 'https://openalex.org/A5024232655', 'https://openalex.org/A5035855059', 'https://openalex.org/A5066733214']"
https://openalex.org/W2884350787,2018,29,"['https://openalex.org/A5056775125', 'https://openalex.org/A5059486117', 'https://openalex.org/A5066733214']"
https://openalex.org/W2338768639,2016,28,"['https://openalex.org/A5014548243', 'https://openalex.org/A5076202690', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618']"
https://openalex.org/W3067656918,2020,25,"['https://openalex.org/A5077142904', 'https://openalex.org/A5019655566', 'https://openalex.org/A5063557800', 'https://openalex.org/A5085054435']"
https://openalex.org/W3011491874,2020,24,"['https://openalex.org/A5073512584', 'https://openalex.org/A5100355315', 'https://openalex.org/A5100772102', 'https://openalex.org/A5063479774', 'https://openalex.org/A5083709063', 'https://openalex.org/A5086654710']"
https://openalex.org/W3127612204,2021,22,"['https://openalex.org/A5084502036', 'https://openalex.org/A5005129420', 'https://openalex.org/A5063557800', 'https://openalex.org/A5101965763', 'https://openalex.org/A5017393131', 'https://openalex.org/A5080265907']"
https://openalex.org/W4200579399,2021,21,"['https://openalex.org/A5057711793', 'https://openalex.org/A5057537114']"
https://openalex.org/W2018874118,2009,37,"['https://openalex.org/A5054721267', 'https://openalex.org/A5081580898', 'https://openalex.org/A5039841997', 'https://openalex.org/A5033081182', 'https://openalex.org/A5021346979']"
https://openalex.org/W2046139478,2010,36,"['https://openalex.org/A5073180325', 'https://openalex.org/A5021346979', 'https://openalex.org/A5053938061', 'https://openalex.org/A5011228873', 'https://openalex.org/A5046546654']"
https://openalex.org/W2086658417,2011,32,"['https://openalex.org/A5071422618', 'https://openalex.org/A5102832863']"
https://openalex.org/W2026644166,2013,30,"['https://openalex.org/A5025977681', 'https://openalex.org/A5042176198', 'https://openalex.org/A5071422618', 'https://openalex.org/A5054225034']"
https://openalex.org/W2963492732,2015,28,"['https://openalex.org/A5041136131', 'https://openalex.org/A5016952117', 'https://openalex.org/A5079144308', 'https://openalex.org/A5071422618', 'https://openalex.org/A5062807811']"
https://openalex.org/W15988238,2013,27,"['https://openalex.org/A5041638381', 'https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618']"
https://openalex.org/W2400383823,2016,26,"['https://openalex.org/A5050709026', 'https://openalex.org/A5048101000', 'https://openalex.org/A5037107679']"
https://openalex.org/W2375074454,2016,25,"['https://openalex.org/A5076202690', 'https://openalex.org/A5060733666', 'https://openalex.org/A5025977681', 'https://openalex.org/A5074698656', 'https://openalex.org/A5054225034', 'https://openalex.org/A5071422618']"
https://openalex.org/W2976571355,2019,24,"['https://openalex.org/A5041638381', 'https://openalex.org/A5064470161', 'https://openalex.org/A5060898370', 'https://openalex.org/A5077160360', 'https://openalex.org/A5058284930', 'https://openalex.org/A5071422618']"
https://openalex.org/W2980449234,2019,22,"['https://openalex.org/A5083629950', 'https://openalex.org/A5067961166', 'https://openalex.org/A5066147862']"
https://openalex.org/W4213418810,2022,13,"['https://openalex.org/A5045934118', 'https://openalex.org/A5063557800']"
https://openalex.org/W4313068093,2022,13,"['https://openalex.org/A5063768294', 'https://openalex.org/A5015734898', 'https://openalex.org/A5077830996', 'https://openalex.org/A5021346979']"
https://openalex.org/W4281763180,2022,12,"['https://openalex.org/A5020087789', 'https://openalex.org/A5074129504', 'https://openalex.org/A5072223860', 'https://openalex.org/A5034008095', 'https://openalex.org/A5032539868', 'https://openalex.org/A5071422618']"
https://openalex.org/W4296591872,2022,12,"['https://openalex.org/A5089491084', 'https://openalex.org/A5021346979']"
https://openalex.org/W2153533346,2005,39,"['https://openalex.org/A5071422618', 'https://openalex.org/A5046490531']"
https://openalex.org/W2101538110,2005,38,['https://openalex.org/A5021346979']
https://openalex.org/W2064599189,2010,28,"['https://openalex.org/A5073180325', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W1968407925,2014,24,"['https://openalex.org/A5059731779', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618', 'https://openalex.org/A5051690097', 'https://openalex.org/A5009128820', 'https://openalex.org/A5111383811']"
https://openalex.org/W2111478485,2014,24,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618', 'https://openalex.org/A5114406750']"
https://openalex.org/W4235202059,2016,22,"['https://openalex.org/A5050099046', 'https://openalex.org/A5056583184', 'https://openalex.org/A5034406723', 'https://openalex.org/A5072673753', 'https://openalex.org/A5007374520', 'https://openalex.org/A5078699564', 'https://openalex.org/A5011228873', 'https://openalex.org/A5078240493', 'https://openalex.org/A5100768857', 'https://openalex.org/A5039841997', 'https://openalex.org/A5063837575', 'https://openalex.org/A5085573794', 'https://openalex.org/A5077072350', 'https://openalex.org/A5060686764', 'https://openalex.org/A5081241112', 'https://openalex.org/A5054721267', 'https://openalex.org/A5046782003', 'https://openalex.org/A5072805620', 'https://openalex.org/A5004298293', 'https://openalex.org/A5108081911', 'https://openalex.org/A5073180325', 'https://openalex.org/A5081928534', 'https://openalex.org/A5033571707', 'https://openalex.org/A5004318489', 'https://openalex.org/A5031461158', 'https://openalex.org/A5103810699', 'https://openalex.org/A5003566354', 'https://openalex.org/A5013149362', 'https://openalex.org/A5021346979']"
https://openalex.org/W2944343747,2019,21,"['https://openalex.org/A5046036512', 'https://openalex.org/A5085836910', 'https://openalex.org/A5059015074', 'https://openalex.org/A5056583184', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2988462106,2019,20,"['https://openalex.org/A5034011439', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618', 'https://openalex.org/A5074698656']"
https://openalex.org/W3037419089,2020,19,"['https://openalex.org/A5112426068', 'https://openalex.org/A5063557800', 'https://openalex.org/A5061164871', 'https://openalex.org/A5025030042', 'https://openalex.org/A5023313904']"
https://openalex.org/W3125182256,2021,17,"['https://openalex.org/A5101884415', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W1916638027,2021,16,"['https://openalex.org/A5044130443', 'https://openalex.org/A5034153476', 'https://openalex.org/A5071422618', 'https://openalex.org/A5074716096']"
https://openalex.org/W3208988331,2021,16,"['https://openalex.org/A5071278289', 'https://openalex.org/A5011195481', 'https://openalex.org/A5034011439', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618', 'https://openalex.org/A5101446790', 'https://openalex.org/A5074698656']"
https://openalex.org/W4286588454,2022,11,"['https://openalex.org/A5070356107', 'https://openalex.org/A5082563790', 'https://openalex.org/A5090663249', 'https://openalex.org/A5085714892', 'https://openalex.org/A5021346979']"
https://openalex.org/W4312735865,2022,11,"['https://openalex.org/A5063768294', 'https://openalex.org/A5054574752', 'https://openalex.org/A5021346979']"
https://openalex.org/W2165302198,2005,33,"['https://openalex.org/A5022447403', 'https://openalex.org/A5031033430', 'https://openalex.org/A5021346979']"
https://openalex.org/W2081945121,2008,26,"['https://openalex.org/A5054721267', 'https://openalex.org/A5021346979', 'https://openalex.org/A5046546654']"
https://openalex.org/W4289253397,2010,25,"['https://openalex.org/A5036258938', 'https://openalex.org/A5110617847', 'https://openalex.org/A5069885186', 'https://openalex.org/A5074039936', 'https://openalex.org/A5021346979']"
https://openalex.org/W2165949377,2012,22,"['https://openalex.org/A5029499294', 'https://openalex.org/A5066733214']"
https://openalex.org/W2049616197,2014,21,"['https://openalex.org/A5071422618', 'https://openalex.org/A5044130443']"
https://openalex.org/W2163899560,2011,21,"['https://openalex.org/A5041448254', 'https://openalex.org/A5075149019', 'https://openalex.org/A5054225034', 'https://openalex.org/A5053751744', 'https://openalex.org/A5071422618']"
https://openalex.org/W2337965323,2016,19,"['https://openalex.org/A5101537420', 'https://openalex.org/A5025977681', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618']"
https://openalex.org/W2786058524,2018,18,"['https://openalex.org/A5001864555', 'https://openalex.org/A5086453253', 'https://openalex.org/A5063557800', 'https://openalex.org/A5033656008']"
https://openalex.org/W2945768376,2019,18,"['https://openalex.org/A5050709026', 'https://openalex.org/A5097813877']"
https://openalex.org/W2949135776,2020,16,"['https://openalex.org/A5040957572', 'https://openalex.org/A5064470161', 'https://openalex.org/A5069037107', 'https://openalex.org/A5071422618']"
https://openalex.org/W3153861127,2021,14,"['https://openalex.org/A5013385420', 'https://openalex.org/A5037994930', 'https://openalex.org/A5070356107', 'https://openalex.org/A5054574752', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979', 'https://openalex.org/A5031312546']"
https://openalex.org/W206715971,1996,37,"['https://openalex.org/A5021346979', 'https://openalex.org/A5004299489']"
https://openalex.org/W2009972770,1992,35,"['https://openalex.org/A5021346979', 'https://openalex.org/A5052027939']"
https://openalex.org/W2079871986,2004,32,"['https://openalex.org/A5075220413', 'https://openalex.org/A5048427371', 'https://openalex.org/A5112262214', 'https://openalex.org/A5021346979']"
https://openalex.org/W2041480983,2005,31,"['https://openalex.org/A5038172560', 'https://openalex.org/A5066197258', 'https://openalex.org/A5006447486', 'https://openalex.org/A5075220413', 'https://openalex.org/A5021346979']"
https://openalex.org/W1581380566,2008,24,"['https://openalex.org/A5071422618', 'https://openalex.org/A5007649650', 'https://openalex.org/A5101998685', 'https://openalex.org/A5103244761', 'https://openalex.org/A5079349226']"
https://openalex.org/W2067578756,2010,20,"['https://openalex.org/A5066147862', 'https://openalex.org/A5035478537', 'https://openalex.org/A5005786936']"
https://openalex.org/W2137331635,2011,20,"['https://openalex.org/A5074698656', 'https://openalex.org/A5071422618']"
https://openalex.org/W4297745044,2012,19,"['https://openalex.org/A5081241112', 'https://openalex.org/A5081928534', 'https://openalex.org/A5007374520', 'https://openalex.org/A5021346979']"
https://openalex.org/W4251722402,2018,18,"['https://openalex.org/A5040957572', 'https://openalex.org/A5041638381', 'https://openalex.org/A5064470161', 'https://openalex.org/A5071422618']"
https://openalex.org/W3124670856,2017,17,['https://openalex.org/A5050101991']
https://openalex.org/W2783432127,2017,16,"['https://openalex.org/A5063327692', 'https://openalex.org/A5056583184', 'https://openalex.org/A5031461158', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2945284531,2019,16,"['https://openalex.org/A5050709026', 'https://openalex.org/A5020723477', 'https://openalex.org/A5048101000', 'https://openalex.org/A5037107679']"
https://openalex.org/W3097852440,2020,15,"['https://openalex.org/A5067840099', 'https://openalex.org/A5057537114', 'https://openalex.org/A5056830084', 'https://openalex.org/A5101944011', 'https://openalex.org/A5100449095']"
https://openalex.org/W3025040464,2020,14,"['https://openalex.org/A5011195481', 'https://openalex.org/A5031039880', 'https://openalex.org/A5078829915', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618', 'https://openalex.org/A5101446790']"
